RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30,2025-10-31,2025-11-30,2025-12-31,2026-01-31,2026-02-28,2026-03-31,2026-04-30,2026-05-31,2026-06-30,2026-07-31
3101,0,Los Angeles County,county,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",06,037,213450.61228507003,213691.97493779432,214583.0308008884,216347.2881171763,218590.9946775844,220737.55123356727,222900.79558973157,225125.62576669882,227186.69329325008,228831.9585872515,230332.33293668219,231760.94558598814,232704.47812572494,233585.220099346,234830.19043955894,236954.68920308372,239296.0201632372,241664.23496696376,244089.3763187792,246583.9297557137,248824.63139008603,251014.78942641107,253000.09682112563,255053.86162436928,256594.06930165135,258328.14740887575,260634.11289417182,263867.9146743404,267572.33947971504,271264.7140631451,275699.0730876017,280444.5957847273,285500.10384386574,290156.7340800364,294703.31670374045,299023.59381267335,302488.22764063877,305543.7473384019,309066.5768716729,313058.1050294949,317953.62577212736,322235.5875274295,327671.56502577255,333456.7757128352,339837.74263481126,345088.3636319101,349920.4227071752,354868.56829920574,360440.1641248437,366403.1938028713,372794.2232871084,380746.65546288696,390609.7573533976,400794.64864079346,410321.1320888561,418972.4248234099,428498.86611419957,437864.5057734994,445047.63754258654,450829.7974706046,455164.849839695,461217.3822976122,467456.9694528496,474496.84159654734,480762.21749956993,487728.78243356664,495537.21304727165,504134.4582879168,512894.38643751695,522507.68401260156,530353.2224983089,537068.3433297077,542723.3967667454,547589.102553525,552577.7870594818,556602.7420808118,561759.2252070518,566234.6417929974,569451.32750597,571628.6319262692,571171.926762357,570823.4224714128,570618.2712419621,571866.0516445012,572557.1641002734,572454.7122523013,571176.8852895991,570290.8879535506,568044.072861248,565322.4928340031,560891.6060919577,556102.0161273007,550926.9619529609,544887.7185404821,539127.9752111648,533180.837936691,528606.6756754131,523063.1755639201,514658.86316503305,502724.2827791644,488721.0649489977,475208.6470408057,461826.7226218159,449632.6004402265,439888.0389834468,431901.44018435065,424343.22384665284,414885.6914794599,406999.6946824097,401341.2848210568,397858.2746938548,394432.0237883706,391138.41419317276,387094.25982646336,383695.26340899616,381485.78449431335,380492.9055066149,380069.0939918991,380965.06075061834,384259.3905668541,386561.1412550916,386866.500391562,387478.60891958064,389222.1907504136,392545.2133277459,392533.07689045084,391085.50038186024,387238.50654443185,383285.6918789612,379391.0482956458,375874.3904547426,374209.0261219495,373230.4641693775,373337.4686774507,372216.51347107795,371061.4933658308,367564.357232833,365964.42812631343,364431.9667875771,362437.5886815116,358782.25288451865,354723.90652699553,353060.25880108745,352312.86840818514,351865.3184599828,350427.51131245185,347996.2767375205,345489.3443212569,344060.6588015877,344230.8135956296,345911.25299483776,349833.7558579173,355520.9449385303,362355.9810346872,369317.0792721761,376226.54900768417,381087.6048346317,383703.89815975615,384365.9030170821,386344.29528438114,390699.12387845997,397187.3871202881,404736.10001980216,413193.06638422265,422450.33979872364,431836.641552924,439611.45803272625,445730.379196281,448500.52242735913,449347.47197958734,448954.23296918237,450135.3324761807,452105.3653417961,454390.66314708866,456736.99132433254,460209.4300131023,465651.7805920449,471887.4284629159,478047.7050378839,483238.5554469764,486281.98984896374,487551.88463140395,487212.47129948315,487123.1995591566,487688.785833319,489138.6395674246,489405.7351403723,488047.95867020387,485075.0248373729,482314.77081119426,479145.0875504648,476132.8404722307,478437.95898989233,486868.6868022659,498468.00550915074,507713.082185501,513639.0293003169,518668.58467081515,518050.351246286,513570.0315744213,506273.7880766515,502507.5883623178,502081.6078449381,504282.4036798429,512265.16282994655,524057.13881354127,537527.4580276463,547555.1307301087,554378.9170487667,559778.9779699586,559684.2373910836,557236.6105686378,553476.0855092738,553987.5116530356,555870.1126353234,558937.5891498007,565365.8929715366,575347.2437659133,586770.9412726018,596282.7237917386,603519.6925538284,608572.8022405164,613830.90622231,620899.8075876246,630004.0501221385,638855.4105829949,645113.282968081,648553.1504115654,646314.4010368901,639707.072628097,631139.2080890733,624942.8671066881,621271.7462161687,619198.5910273032,620306.8488872467,625004.2658200772,632319.7385124551,639694.9408393347,646353.0713139704,652524.3196422089,655988.7170799841,657227.1206897438,657175.9864311685,657261.9053531445,655609.1530135578,652296.6169914791,652465.6768751707,658502.1362839517,670615.2509772014,684451.9061206226,699368.1161074626,713494.95005499,722255.8341593385,727228.706313943,729225.1135569186,735282.4833648183,744347.339126531,755756.8092077818,767960.6760106141,777496.2172078899,785239.4106718721,791522.0027746427,798797.3461931301,807095.6996386744,816536.3870616186,827385.386669096,839487.7966109287,850456.2804300337,859485.2196382289,864794.065674793,867554.4108666129,865896.2481900343,861743.2789102923,856806.9215614985,853368.4148090347,850533.2712477789,842063.7832660577,830302.1560441836,819104.0322639105,815151.0423294104,817419.2717956711,823875.0359573372,834538.5283614016,847774.1457302797,861071.3561982806,871895.6617077057,880026.5263526631,885067.4458106646,884023.6423551041,879107.1277061462,875203.6809127204,875857.7748530157,879110.5674555465,881257.0390714979,885005.8335364861,890346.7366349559,897144.4069804508,902418.7416479914,906655.512487562,910158.5902463786,909367.0124034035,905494.0992564894,898475.5993738674,893038.8122993842,887922.3363449994,883659.4482181288,881705.8589711845,881669.5796886502,883804.418752442,886682.4875623812,889963.3174136454,893541.480323901,895248.6885046641,895223.8380246251,893384.6611712646,890645.7103033097,888243.6907670194,886084.213447665,885634.924821686
139,1,Cook County,county,IL,IL,"Chicago-Naperville-Elgin, IL-IN-WI",17,031,155057.3986666555,155026.278648348,155281.60941271402,156015.83946719227,156955.43189512638,157936.79708900818,158842.96995331184,160125.30483928262,161618.24570135094,163416.430698226,165458.66662721316,167458.30688586328,169110.63093649506,170111.74155820487,171073.58996822892,172131.19068156971,173339.2191440802,174495.30973580058,175452.55493580233,176755.7910621875,178273.74892648243,180184.9355129941,182074.82400850614,183706.02626084688,185076.2704327985,186090.1184955307,187226.85666285185,188210.9849032294,189241.81640092505,190084.40061213254,191141.27398554792,192627.60599925244,194495.48978989464,196476.94597634496,198238.77740154925,199990.4465660751,201596.85828494295,203042.69880621854,204191.14442186337,205498.95051247938,206475.4132417941,207446.63486188254,208149.6227047611,209348.9916420287,210821.99242698704,212664.27320021717,214541.64275942324,216372.74510712436,218180.04220868458,219580.84306000426,220767.64491215884,222121.96200731405,223791.22012818314,225721.5665872577,227444.20005145296,229359.20105183896,231204.77940610563,233340.20033568013,235672.02082753033,238186.51687387493,240369.4301438741,242204.7047312396,243813.92304678526,245610.0540262917,247575.00968465113,249649.28117504806,251648.44984412772,253718.50583751558,256167.6393361649,258741.24286960982,261480.5551134909,264101.31554735237,266523.265970568,268557.1538600593,270407.54546633834,271957.2930747178,273262.0817088996,273958.59001612256,274450.75683943904,274587.33751897473,274501.5143676689,274172.49428186874,274087.8525625038,274475.7620993684,275485.91742332076,276665.1561307018,277594.6996949839,277933.02901182405,277821.1725331031,277436.76826551807,276825.70792893093,276165.1048681293,275055.7995376027,273971.02391823265,272781.2729817854,271396.56979148067,270340.6075552293,267518.01198789926,267061.28234059486,264311.47421362327,263803.4816766758,260547.39953262682,259382.79194160493,256257.75277244198,253879.8004385129,249884.17855753875,246406.48461385665,241996.98118181058,237244.06024749085,233400.63504201212,229415.05163382003,227469.60738613983,225005.7591345621,223856.67758993138,222281.1185686926,221025.9616802497,218358.58967971368,215764.12631175006,212857.67979617766,211808.88112052673,210465.56453457344,210208.63246995816,208513.50287942984,208908.4053507879,208220.0425631168,208924.901772392,206597.98155850067,204776.58241006837,201949.17691859262,199792.26245983262,197056.64913335335,194277.3794231903,191951.5401645217,189741.07193189222,188360.86217644787,186698.67926514836,185969.844405758,184708.47463926938,184282.76661624946,183208.74137168375,182155.90148677773,179717.597291377,177887.3541280966,175164.75671430645,173433.06467305185,171228.74049199795,169821.10143479274,168164.58975290146,166629.18663470956,165738.8801319654,165676.92786681527,165935.52212463148,166265.40310690957,166024.6797098648,165312.9742195996,164868.58897432426,165325.0260388401,166756.16287246387,168180.649318304,170172.74489663498,171856.0056423104,174075.36595565965,175730.67801829937,177696.5087410911,179561.8076568658,181969.30499698772,184478.15954013562,187004.00840910117,188909.00798598994,190748.4052547924,192310.04117752382,193753.04807893434,195141.17125051966,196396.5487320288,197700.97855806004,198688.56771786395,199608.57739671515,200564.09532358753,201508.8334969629,202304.17645148459,202772.93330719124,202889.7116037107,203335.83015679088,203799.5541064885,204920.9712511331,205876.28973506656,207003.9842767975,207823.31193128918,208625.730378155,209817.92139330227,211146.33317092888,212629.03672292395,214029.43292753762,215536.17884247247,216533.84715678045,217529.08936002784,218433.89727542864,219414.14305625393,219817.4109433292,220023.21832014306,220336.97447747164,221216.53334619742,222289.3945162509,223787.2731737385,225307.93031301952,227103.3243457855,228993.6160691129,230281.1136519326,231109.5632807382,230946.20127947172,230845.4441221255,230734.98069896348,231544.59676123795,232779.6757928339,234238.7580126608,235745.11546856095,237512.56020205063,239409.98814160415,241706.3236310666,243510.38141763388,244704.63677528524,244474.06907401836,243978.55262979903,243463.02778467434,243313.45405167807,243334.77542380767,243403.2950480351,243746.10998556763,244320.2188350501,245402.25986392295,246386.3449311276,247173.49452614214,247266.7180943072,247319.79689278794,246997.27765593494,246679.27947492266,245881.19919134435,245574.01840326737,245605.59202069763,246213.03298699754,247535.63433023696,249386.02480362053,251566.81476044585,252861.24937714075,253078.0088160714,252320.46000739827,251397.77703379476,251336.84318642574,252725.87254629805,255159.99152733732,258128.61135831717,261123.9440078288,264228.624590845,267932.3431374808,271887.6266086372,275519.2835151548,278336.22112719185,280705.65762004285,282585.1346212193,283590.56365180406,283373.82182827825,283023.24875181646,283219.38055777195,284434.6209961824,286888.4443432601,290822.99139079783,295873.69909255014,300672.96634070994,303344.29193129105,304578.66826931085,304081.9384443098,302734.26944730873,300440.93701190775,298504.0069658812,297553.3376943536,297111.90980959224,296349.78206095827,295957.7091695999,296299.6138581313,297832.5869689675,299450.8996671533,301267.62923887133,303284.2231136161,305717.51801057556,307751.4994520894,309275.43039994425,310225.6606325674,310703.7893918537,310948.51918541576,311939.8462562648,314058.5518612706,316842.18989277456,318770.9136875547,319880.46738213464,320572.53434061306,321440.0245290495,322145.53050179186,322520.2224684405,322934.2569387017,323635.233755758,324505.9801888105,325401.54919604794,325919.2020904152,326196.195831772,326182.8228291972,326194.45194583054,326959.99967506924,327911.42332353216,329329.80341487954,330684.7448801375,332253.68663527694,333915.0998877699,335406.3729725052,337164.57657858793,338805.77865590673,340167.20193748345,341146.2373057506,342411.2462164262,344339.46673717117
1090,2,Harris County,county,TX,TX,"Houston-The Woodlands-Sugar Land, TX",48,201,113905.40221325359,113876.15852800764,113708.84699873991,113640.04646002692,113613.12947873778,113807.26876892605,114026.35492388834,114342.8529182871,114754.9301102035,115101.70974167627,115665.72231464928,116266.21496750675,116557.57316717626,116522.0871633821,116065.37929834715,115801.73718187601,115729.1116001332,115858.68055308274,116041.87210286582,116016.53178022003,116121.32985950168,116338.45459380008,116643.17664175351,116879.43300698209,116991.3705970163,117108.60150565505,117471.13668966024,118043.97693607239,118650.51928990577,119154.29628992302,119661.25900121302,120264.1823473319,120837.33534402469,121272.78084067297,121613.8639865243,121858.3630225464,122104.94468225143,122246.3709459945,122491.77054725587,122734.23742351419,123012.69253387302,123224.19215112655,123432.39276612282,123689.95919699059,123873.7625631035,124077.65150787105,124246.45182991277,124500.290648588,124834.1054275959,125653.24781003648,127184.08967790501,128612.25884313458,130018.41450916429,130558.32316577113,131412.94739943705,131969.71251317527,132750.66883840118,133401.3361849707,134049.22876468935,134804.8935811969,135498.14176439797,136148.11606093918,136617.5903240513,137009.80012057172,137160.79949145633,137300.62977844596,137311.90516636276,137246.29423618384,137087.39623407912,136884.59276131072,136969.3290580332,137027.92499060163,137122.11419249687,136953.97690475403,136934.55439357375,137049.50051009408,137563.09745718344,138067.9040398934,138635.580245009,139135.82262684978,139762.7813060143,140521.26510369356,141183.73527658026,141829.981181944,142127.62358423416,142060.221603372,141733.0813016724,141759.3101828345,142144.55550568414,142786.49362603485,143195.57027375957,143642.8303137508,144009.90844317185,144365.86084313047,144622.24614405032,144844.19119170963,144516.77128469344,143925.11577358018,143275.04615493675,143021.37069449594,142732.98919018396,142372.97266849806,142056.16008152312,141611.25598858154,140952.20123640946,140238.8674245771,139348.53680482425,138378.210266346,137401.34128130015,137050.6317088618,136981.59479315102,137144.38862884982,137379.0398831284,137823.29682587506,138370.19597270305,138631.07768712202,138584.81042584975,138188.86365296994,138053.68972206002,138120.48820822308,138075.4200283701,137989.16512207262,138086.56036753953,138498.7268472154,138861.1548916221,138797.34883545272,138117.66002410432,136852.3356782756,135669.7849214056,134756.24056196518,134255.69377525596,133819.1802920967,133316.8997299735,132731.25202486085,131888.59691831752,131136.88116920737,130541.93713415023,130187.51149552762,130079.8870732604,130112.39255553536,130051.40106020973,129868.95414296958,129090.55122491151,128396.3828978995,128027.35357851729,128190.96992801818,128344.09615088742,128329.48681152008,128282.17682658245,128494.6393828771,128864.58050540889,129309.03749606847,129629.4771115838,129847.50437533634,130059.04795494651,130199.64316650249,130445.77872761812,130870.97055980035,131695.16882334425,132657.0967953696,133880.87798190257,135307.47004678877,136888.87094830337,138475.75855117987,139810.3700962641,141237.4828495605,142582.8597926124,143983.0563122724,145299.59079955405,146712.72468120526,148228.58341337068,149699.0571614063,151158.55728570026,152516.0047090241,154036.28575468226,155544.74254685454,156940.58171640665,158098.37006289265,159457.38556624515,161001.94669605096,162828.57632897815,164525.98411656168,166183.13632619943,167587.64185092645,168831.23892525013,170046.09807678053,171249.84727074023,172504.08224593406,173548.82144556547,174528.76594855238,175420.38206707817,176440.49666042617,177596.11716199518,178770.4419477602,179588.8161746168,180329.91008929117,180965.0412116676,181729.73574798924,182218.2331634554,182668.26071318853,183255.16036401887,184037.37638846887,184975.84102733122,185831.90161130988,186521.62558353724,186966.4534752028,187562.4894944169,188335.19319203543,189053.25081257554,189684.4766561778,190075.2946063589,190556.1565328927,190988.49255094051,191667.04571772853,192445.1829977452,193262.86280415757,194023.33497810666,194668.07398130014,195485.0529160722,196326.0015431304,197316.7402417514,198210.27307624245,199211.6526489226,200087.31812502234,200969.70058684444,201756.12897369196,202623.47421031698,203547.94511313245,204511.3768563959,205501.27245143568,206397.20412024108,207038.34979640378,207479.04467964044,207797.43624763264,208084.91364821713,208429.0232835149,208871.69805062911,209537.42206679564,210452.49668662398,211457.31247824142,212442.10419837912,213265.48162651234,214019.87947251115,214522.7103145333,214582.6598123142,214612.11318268455,215010.4892187351,216082.28120725098,217719.56261950647,219840.2419318813,222522.4405389954,225208.4386160331,227928.6408070377,230573.59525634337,233562.97476078282,236771.3938398177,240486.81245657094,244542.5599109546,248056.55018973688,250533.9569917041,252150.54660764875,254148.3969337882,256909.88310164225,260182.74327196155,264703.07680271496,270065.3294072959,276308.3658457049,282134.16678076325,287347.32807766483,291778.16522943,294878.1044622485,296345.9075155577,296528.6606535049,296204.2457063613,295753.7583724377,294691.21152608894,293061.2649032246,291390.48147666175,290187.3103951383,289592.99641579407,289616.6831784327,290304.3119844748,291122.639492396,291970.1324530476,292321.207252179,292367.30045458843,292106.157920229,291803.14221334574,291918.73752605455,292399.66110069543,293441.7071570896,294526.23203422735,295141.4108371118,295018.5268166229,294633.9065908243,294281.34691712394,294057.80793786823,293676.551579983,293207.4860428668,292965.8628190733,292767.2200993585,292460.2438141699,291632.8564088719,290574.6626566923,289550.56433344074,288482.788835906,287603.5552015374,286833.17087453743,286269.14160651603,285805.5695296733,285569.98376992723,285617.2436526606,285468.15682298894,285130.319464616,284517.9689356061,283798.9879688663,282804.2613967059,281740.99665782537,280978.0923604797
2402,3,Maricopa County,county,AZ,AZ,"Phoenix-Mesa-Chandler, AZ",04,013,147227.43986747024,147527.7288098777,147924.5305153146,148740.26967839408,149639.5369879997,150401.6172312272,151160.59949570498,151868.38683153407,152665.3813069892,153405.13328800906,154150.38030666477,154899.43062119556,155617.5995311642,156315.84196950754,157007.03054294334,157709.7252160414,158416.54284565596,159101.4065632686,159737.57774760187,160342.20411515594,160945.32154542892,161604.39919426412,162329.71256933027,163008.16684982277,163566.50737606452,164043.21569180614,164579.17477065139,165184.3872836037,165768.76459435836,166433.55129103598,167163.23308537845,168049.18196485398,168780.70315027706,169486.2856433333,170106.85223588414,170828.397090547,171515.06069202116,172243.62084843262,172882.4509787912,173596.62802862612,174312.65033229368,175101.7136012135,175892.41708681887,176744.42962683164,177755.9947744642,178794.67549114686,179736.9324825822,180528.26635575222,181204.7308795976,182039.99694882464,183097.18931254942,184405.15478238012,186016.59990283972,187763.81008871607,,193069.89777261895,195877.10650105833,198734.53249420566,201596.79669274678,205266.72793522617,209324.61580931558,214507.97586361264,219834.9357253333,225985.98454985511,232793.90157254096,241682.68923026125,251842.4724646604,261984.96567871267,272577.3433291188,281935.0286163385,290874.13511000964,296528.33617241663,299224.19027344114,302979.4107966935,307628.92718039337,313107.560808343,316010.0390119536,317373.1176407865,316901.59495691844,314756.38759716786,311404.86029906146,309196.4203785577,306657.9089829759,304321.6423328603,301659.3405057611,299810.6597198091,298695.9491669321,298386.1308994834,298257.56003470015,297376.19265840395,295584.21310355555,293003.2480503321,290047.2535556176,287014.19343254494,282902.1425210701,278417.8689142528,273628.88982901943,267924.3584436942,261933.28543400063,254824.37838688644,249360.9571800616,244221.390115305,238953.9581047865,232233.6230417094,225339.76065319392,219579.3933856307,212595.05822638795,205154.6459837498,197980.78882835968,193569.08090197414,189960.40345519528,186504.4111185847,182442.44121153012,178977.19257823835,176216.76784905777,174023.3718305255,172099.16097996192,169423.77830359418,168374.4034160075,168103.81106744695,168467.3328669531,167633.36756984133,166320.8728500962,165739.36642060036,165116.34679900444,164538.27999157738,162279.06531547147,160046.93582745202,157091.12841422818,155069.057052777,153079.5225404538,151252.6927695309,148978.45172611173,146950.9278742924,145664.13237913614,144206.10483960915,142715.1267331101,140974.02629788668,140195.2947819872,139954.04207196194,140019.64715809783,140177.3628973782,140224.99619182784,141152.48599886365,142005.95848454584,143238.83913091398,144204.61457374608,146040.54495302876,148674.9909265825,151838.5534568366,155369.96829343025,159010.24061220646,162939.00733413358,166547.88780163464,169736.19870631208,172297.92287401846,174788.2423651024,177273.4693547789,180026.8257955193,183131.49596386938,186603.2201050725,190180.83455710113,193642.5773600928,196971.47140326304,200137.68901579178,202980.661376992,205115.7161553663,206611.68002589684,208374.88200971167,210321.2318354803,212276.95207982743,213444.07773616226,214104.61267647418,214381.18757367422,214541.27144036497,214806.07765047307,215194.22163331998,215427.0551424592,215794.77253486044,216180.6850985456,216821.03776154682,217586.66471424804,218668.9574966356,219980.91921293302,221585.621168957,223257.02798846617,225105.41005393965,227087.88738737497,229302.80881687163,231569.18039708608,233822.9610320305,235915.72066903394,238243.9237285762,240251.11844019778,241646.0992908154,242475.32816898244,243296.0494396195,244346.48140180964,245451.3293928091,246461.4892089346,247748.6133194839,249013.93703391255,250246.39690454918,251418.693488226,252572.21789804878,253927.2246034916,255414.85781284305,256991.0269605222,258468.38145302414,259922.90946892582,261324.7862686445,262788.5919128006,264300.8165427884,265879.7253540839,267179.7535850881,268487.6856748517,270153.84457152546,272170.18550387566,274152.79767987464,275731.7142399236,277439.72192652477,279211.5184921447,281368.89503990725,283351.49472012423,285263.09743947134,286791.93297796085,288140.4262594136,289278.08195976424,290605.7585805209,292163.619076902,293610.52266800293,294788.0876464133,295637.944898211,296556.69621465734,297409.59710370057,298582.25927776034,300105.825152979,302027.595609304,304302.33924049506,306645.51967199385,309608.9733357795,312998.45227061876,316938.856390029,320483.7068750663,322902.07504986465,324438.7198397948,326060.4371643019,328944.4726972095,333604.72044922435,339191.5556273525,345288.2245400196,351202.68428992695,357077.19914227544,363337.3876282498,370815.36322792387,379569.4085159153,390048.02855849784,401504.63229901047,412811.2150806167,422732.7512739867,431048.1913170388,438491.2575202741,445577.0495129303,452212.2006764564,459376.9262924601,467638.2816644542,477911.5539449146,489247.42099485797,500408.0901506864,509499.4500343819,513887.64224866155,512354.9056859184,505732.865607756,497568.8317553005,488852.37927939993,480319.466444747,472131.5843050147,465904.286218528,462544.89223877573,461492.33752015396,462277.2551469899,464273.6356938094,467082.4287244061,470124.97577455733,472693.11038889986,474938.82652063743,476773.2024112986,477758.90883224696,478132.4323647065,478685.2875696796,480176.65654358314,481998.1094135796,483437.37485092814,483610.43275666813,482989.91802312917,481844.54611213366,480873.47292053554,480124.51311943773,479441.6948095586,478848.3262468456,477888.4493349432,476374.79091240186,474170.7123693982,472130.0179342294,470061.67399829027,468148.0406486178,466091.87940401863,464408.03445559903,463317.95054413535,462882.36559659307,463108.10017785855,463898.977563239,464758.9254105985,465437.7038721724,465282.91634360986,464270.44352782285,462670.15998078487,461100.54526333656,460237.18851973355
